effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,X_a:X_c:X_f,0.09239029996796125,0.05166044772600696,1.7884146195939765,14201.641693023856,0.07373044865939904
ran_pars,subj_id,sd__(Intercept),0.20743808493480922,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.20488586244677415,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.041407419432207666,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36402976969963136,NA,NA,NA,NA
fixed,NA,(Intercept),0.003459735330575239,0.03871472553465484,0.08936484200251696,49.31412065680691,0.9291539231679427
fixed,NA,X_a,0.19062906080657294,0.021991048840638062,8.668484263210882,1236.981410878811,1.350567288344549e-17
fixed,NA,X_c,0.2124623604182723,0.028755871229740073,7.388486292793598,20.01335584841854,3.8771870749138256e-7
fixed,NA,X_f,0.16405959303212178,0.035218812444723885,4.658294293415321,20.013837256630715,1.511364018127031e-4
fixed,NA,X_a:X_c,0.1498046019714318,0.020321070729325173,7.37188526957145,14245.566141314315,1.7749259767907607e-13
